Fixation Duration (mean), Fixation Duration (variance), Fixation Duration (standard deviation), Fixation Rate (per second), Fixation Slope, Activity
1105, 1052201.3, 1025.76863863154, 0.896551724137931, 0.271678240751914, DEBUG
1080.14285714286, 1032133.43874644, 1015.93968263201, 0.9, -0.798823025963892, DEBUG
984.071428571429, 835418.566951567, 914.01234507613, 1, 0.0438271808784987, DEBUG
1000.51724137931, 811406.564814815, 900.781085955303, 0.96551724137931, 0.390726624567821, DEBUG
982.866666666667, 793445.261083744, 890.75544403823, 1, 0.186279896515219, DEBUG
873.529411764706, 506003.316666667, 711.339101038785, 1.14285714285714, 0.0859585750954948, DETERMINE
802.8, 464921.719298246, 681.851684238035, 1.1875, 0.0423541650515379, DETERMINE
774.954545454546, 436684.428571429, 660.821026126915, 1.23529411764706, -0.299224129975245, DETERMINE
784.478260869565, 417397.932900433, 646.063412445274, 1.22222222222222, -0.253673493781351, DETERMINE
770.92, 387059.259057971, 622.140867535618, 1.26315789473684, -0.428437870359835, DETERMINE
787.153846153846, 377014.49, 614.015056818642, 1.25, -0.496325168567769, DETERMINE
780.62962962963, 363592.155384615, 602.986032495459, 1.23809523809524, -0.473920459127118, DETERMINE
767.551724137931, 340013.887566138, 583.107097852648, 1.27272727272727, -0.62810563729807, DETERMINE
849.4, 531158.721674877, 728.806367751323, 1.16, -0.59747828096664, DETERMINE
849.4, 531158.721674877, 728.806367751323, 1.16, -0.59747828096664, DETERMINE
849.4, 531158.721674877, 728.806367751323, 1.16, -0.59747828096664, DETERMINE
835.645161290323, 519764.672413793, 720.947066305005, 1.2, -0.640033423897292, DETERMINE
820.424242424242, 493231.995967742, 702.304774273778, 1.18518518518519, -0.693132894136779, DETERMINE
820, 484071.561497326, 695.752514546176, 1.21428571428571, 0.104742702675702, DETERMINE
802.333333333333, 482284.314285714, 694.466928143964, 1.25, 0.318406470275227, DETERMINE
771.307692307692, 458590.191322902, 677.192876013106, 1.26666666666667, 0.417304960152474, DETERMINE
776.710526315789, 469966.992492492, 685.541386418422, 1.27586206896552, 0.419491662766423, DETERMINE
750.538461538462, 449542.69772404, 670.47945361811, 1.31034482758621, 0.381279289056427, DETERMINE
751.2, 438221.465587044, 661.982979831842, 1.3, 0.406596247488969, DETERMINE
743.585365853659, 448849.225, 669.962107137411, 1.33333333333333, 0.399371890746849, DETERMINE
733.170731707317, 452382.102564103, 672.593564170891, 1.33333333333333, 0.399239633849831, DETERMINE
721.5, 444490.890243903, 666.701500106234, 1.36666666666667, 0.383404204185842, DETERMINE
690.255813953488, 429229.682346109, 655.156227434426, 1.44827586206897, 0.435790423447596, DETERMINE
652.136363636364, 406621.168327796, 637.66854111505, 1.53571428571429, 0.472140374269917, DETERMINE
641.021739130435, 392644.972727273, 626.613894457562, 1.55172413793103, 0.438653673610031, DETERMINE
580.382978723404, 261917.422222222, 511.778684806452, 1.7037037037037, 0.239576131855501, DETERMINE
554.490196078431, 249614.779183673, 499.614630674156, 1.78571428571429, -0.0872558642697041, DETERMINE
543.127272727273, 236656.908455625, 486.473954550113, 1.86206896551724, -0.0459291203884233, DETERMINE
525.436363636364, 223683.91509434, 472.952339136133, 1.92857142857143, -0.0559947650380938, DETERMINE
516.465517241379, 213733.289473684, 462.312977833939, 1.96551724137931, -0.100431704470512, DETERMINE
524.789473684211, 218121.228246753, 467.03450434283, 1.93103448275862, -0.102384823170344, DETERMINE
551.392857142857, 239763.507070707, 489.65651948147, 1.83333333333333, -0.0948009939893123, DETERMINE
553.425925925926, 246023.501451379, 496.007561889311, 1.82758620689655, -0.0831188379742756, DETERMINE
557.648148148148, 250776.259071118, 500.775657426674, 1.76666666666667, -0.0908736698946245, DETERMINE
546.796296296296, 251999.294629898, 501.995313354516, 1.82758620689655, -0.0771833540309648, DETERMINE
523.714285714286, 237654.739393939, 487.498450657989, 1.89655172413793, -0.0666073753425086, DETERMINE
515.98275862069, 231101.213032581, 480.729875327695, 1.96551724137931, -0.083600382283348, DETERMINE
518.157894736842, 236397.95551948, 486.207728773906, 1.93103448275862, -0.0591639212526593, DETERMINE
474.51724137931, 101316.135338346, 318.301956227645, 2.11111111111111, -0.0479281530528694, DETERMINE
471.9, 98778.8515488019, 314.291030016451, 2.10714285714286, -0.0439067708981679, DETERMINE
465.603174603175, 96348.1345848757, 310.399959060686, 2.13793103448276, -0.0453715877652561, DETERMINE
475.625, 102057.146441372, 319.463842150207, 2.1, -0.0549679905864203, DETERMINE
464.21875, 102712.246287762, 320.487513466223, 2.17241379310345, -0.0630496120611481, DETERMINE
463.828125, 91509.7373271889, 302.505764122254, 2.17241379310345, -0.0948093863199281, DETERMINE
460.538461538462, 90787.8807043651, 301.310273147739, 2.20689655172414, -0.107860522868521, DETERMINE
453.030303030303, 90246.09375, 300.40987625243, 2.24137931034483, -0.191095482627384, DETERMINE
449.238805970149, 89293.1517482518, 298.819597329646, 2.2, -0.197366865221253, DETERMINE
439.897058823529, 88667.6463138851, 297.771130759658, 2.31034482758621, -0.18687177797526, DETERMINE
430.144927536232, 86486.9394205444, 294.086618907669, 2.3448275862069, -0.214935596974905, DETERMINE
429.797101449275, 74360.4038630377, 272.691041039191, 2.3448275862069, -0.209081760848438, DETERMINE
444.434782608696, 87730.2677787533, 296.192957003966, 2.26666666666667, -0.20486203208756, DETERMINE
448.367647058824, 93911.3903211217, 306.449653811392, 2.23333333333333, -0.264336386891674, DETERMINE
448.791044776119, 95360.9839160839, 308.805738152781, 2.2, -0.253301626750127, DETERMINE
462.454545454545, 100985.717788462, 317.782500758713, 2.16666666666667, -0.286782820692919, DETERMINE
487.692307692308, 136605.51984127, 369.601839607529, 2.06451612903226, -0.303863573817528, DETERMINE
494.967741935484, 141583.843169399, 376.276285685663, 2.03333333333333, -0.297602178397195, DETERMINE
520.915254237288, 148788.690865094, 385.731371377924, 1.93333333333333, -0.123392822269116, DETERMINE
569.785714285714, 242025.941414141, 491.96132105496, 1.7741935483871, -0.19953876576538, DETERMINE
572.672727272727, 246042.657232704, 496.026871482488, 1.74193548387097, -0.204011894710345, DETERMINE
585.403846153846, 257037.785882353, 506.988940591758, 1.7, -0.167996541612229, DETERMINE
572.377358490566, 252826.398190045, 502.818454504253, 1.73333333333333, -0.16935201203342, DETERMINE
545.452830188679, 233823.584841629, 483.55308378877, 1.85714285714286, -0.1985453304772, DETERMINE
544.6, 225660.182040531, 475.037032283306, 1.86206896551724, -0.202115883727978, DETERMINE
533.053571428571, 213126.267340067, 461.656005419693, 1.89655172413793, -0.216359260773164, DETERMINE
537.875, 211330.748821549, 459.707242515874, 1.83333333333333, -0.22116573340348, DETERMINE
555.62962962963, 218263.75616836, 467.187067638178, 1.76666666666667, -0.201294644574912, DETERMINE
573.962962962963, 229788.744557329, 479.36285270902, 1.76666666666667, -0.149736420727763, DETERMINE
569.88679245283, 233452.838612368, 483.169575420854, 1.73333333333333, -0.153576569319432, DETERMINE
553.185185185185, 232715.624092888, 482.406078001602, 1.82758620689655, -0.155055123854991, DETERMINE
554.277777777778, 231595.582728592, 481.243787210383, 1.82758620689655, -0.136967731761306, DETERMINE
564.188679245283, 231443.606334842, 481.085861707494, 1.79310344827586, -0.155795385160157, DETERMINE
546.037037037037, 223722.343976778, 472.992963982318, 1.82758620689655, -0.214679017594236, DETERMINE
549.545454545455, 216722.732704403, 465.534888815438, 1.8, -0.196765352441882, DETERMINE
546.814814814815, 220850.078374456, 469.946888886878, 1.82758620689655, -0.196308162922427, DETERMINE
543.818181818182, 216985.119496855, 465.816615737197, 1.86206896551724, -0.243698245426734, DETERMINE
570.962264150943, 221634.565233786, 470.780803807659, 1.73333333333333, -0.205825123103781, DETERMINE
567.830188679245, 222219.524509804, 471.401659426231, 1.73333333333333, -0.182082584305256, DETERMINE
566.622641509434, 222413.352564102, 471.607201560899, 1.73333333333333, 0.137049520384459, DETERMINE
582.038461538462, 224913.69254902, 474.250664257858, 1.7, 0.0951113292028957, DETERMINE
572.480769230769, 223000.371764706, 472.22915175231, 1.75862068965517, 0.155014077805026, DETERMINE
553.283018867925, 207302.739064857, 455.305105467594, 1.79310344827586, 0.196987059468566, DETERMINE
543, 198520.919448476, 445.556864438734, 1.82758620689655, 0.170075182901698, DETERMINE
543.436363636364, 196059.349056604, 442.785895277395, 1.86206896551724, 0.166694380281268, DETERMINE
541.888888888889, 196942.486937591, 443.782026379608, 1.82758620689655, 0.130524320663886, DETERMINE
525.636363636364, 164944.690426275, 406.133833146508, 1.92857142857143, 0.119150595700845, DETERMINE
523.824561403509, 159812.003896104, 399.764935801158, 1.93103448275862, 0.120293958008499, DETERMINE
506.931034482759, 154117.432957394, 392.577932336235, 1.96551724137931, 0.0985889764229513, DETERMINE
460.466666666667, 61200.2700175336, 247.386883277052, 2.18518518518519, 0.0970807200524053, DETERMINE
467.868852459016, 63444.5649717514, 251.882045751084, 2.14285714285714, 0.0986087454353143, DETERMINE
462.738461538462, 61664.0307539683, 248.322433046167, 2.13333333333333, 0.110574472728823, DETERMINE
459.476923076923, 60761.7529761905, 246.498991836053, 2.20689655172414, 0.099153940539846, DETERMINE
465.938461538462, 63713.0307539682, 252.414402825925, 2.13333333333333, 0.0869612412980258, DETERMINE
461.230769230769, 63440.503968254, 251.873984302178, 2.20689655172414, 0.0847886134070402, DETERMINE
459.307692307692, 63166.8568948413, 251.330175058311, 2.20689655172414, 0.0940140455917857, DETERMINE
447.462686567164, 63776.3710955711, 252.539840610489, 2.27586206896552, -0.0199546732873357, DETERMINE
428.985714285714, 60951.5464620631, 246.883669897511, 2.3, -0.0987181404555411, DETERMINE
428.115942028986, 58069.6189640035, 240.976386735305, 2.3448275862069, -0.0699024097655126, DETERMINE
432.342857142857, 58431.0358056266, 241.725124481562, 2.3, -0.0712598662475437, DETERMINE
443.132352941176, 60517.3134328358, 246.00266956445, 2.23333333333333, -0.0725144595189726, DETERMINE
455.791044776119, 71248.9529137529, 266.924994921332, 2.2, -0.0767439637871925, DETERMINE
444.897058823529, 72876.737222976, 269.956917346039, 2.23333333333333, -0.322456336421976, DETERMINE
447.522388059701, 72761.2298368298, 269.74289580419, 2.27586206896552, -0.289015954066399, DETERMINE
442.970588235294, 72709.1560379919, 269.64635365232, 2.23333333333333, -0.237266313417053, DETERMINE
433.884057971015, 68852.4363476734, 262.397477784512, 2.3448275862069, -0.233600354812451, DETERMINE
442.867647058824, 68862.2532790592, 262.416183340623, 2.23333333333333, -0.221247178200023, DETERMINE
434.735294117647, 65220.1763907734, 255.382412062329, 2.31034482758621, -0.23817899654782, DETERMINE
432.985507246377, 64183.7541703249, 253.345128570345, 2.3448275862069, -0.235830272563325, DETERMINE
452.147058823529, 73871.1858887381, 271.792542003525, 2.23333333333333, -0.42209826334413, DETERMINE
447.686567164179, 72190.0990675991, 268.682152491748, 2.27586206896552, -0.418873377306968, DETERMINE
455.727272727273, 77871.1336538461, 279.053997738513, 2.16666666666667, -0.421941045559475, DETERMINE
459.015384615385, 78883.0119047619, 280.861196865573, 2.20689655172414, -0.487342241305612, DETERMINE
465.125, 81254.4797747056, 285.051714211133, 2.17241379310345, -0.460990539148832, DETERMINE
476.703125, 84847.5550435228, 291.286036471924, 2.1, -0.468751131290566, DETERMINE
469.203125, 82810.8115719406, 287.768677190449, 2.1, -0.468546348924785, DETERMINE
462.907692307692, 73933.8053075397, 271.907714689267, 2.13333333333333, -0.455616854590176, DETERMINE
473.375, 81923.0035842294, 286.221948117592, 2.1, -0.461843381404105, DETERMINE
488.809523809524, 87818.1176626124, 296.341218298455, 2.06666666666667, -0.460800820265837, DETERMINE
492.754098360656, 90061.2192090395, 300.102014670078, 2, -0.461668505946234, DETERMINE
502.081967213115, 103385.302542373, 321.535849544608, 2, -0.465982616329596, DETERMINE
508.931034482759, 105881.194235589, 325.393906266834, 1.96551724137931, -0.492243398512522, DETERMINE
513.172413793103, 104152.325814536, 322.726394666653, 1.96551724137931, -0.41351416145431, DETERMINE
511.827586206897, 102490.087092732, 320.140730137126, 1.96551724137931, -0.281187596194366, DETERMINE
517.655172413793, 105366.090225564, 324.601432876634, 1.9, -0.282219479213073, DETERMINE
510.372881355932, 107121.75922565, 327.294606166448, 1.93333333333333, -0.301664509860144, DETERMINE
523.368421052632, 106961.153246753, 327.049160290549, 1.93103448275862, -0.159525182167166, DETERMINE
544.763636363636, 103851.713487072, 322.260319442329, 1.86206896551724, -0.11840598167835, DETERMINE
522.660714285714, 94449.8430976431, 307.326931943237, 1.89655172413793, -0.146379628969767, DETERMINE
514.689655172414, 94936.5269423558, 308.117716047545, 1.96551724137931, -0.0517157792575999, DETERMINE
506.372881355932, 93013.9540229885, 304.981891303383, 2, -0.0757810739164466, DETERMINE
492.852459016393, 82484.2666666667, 287.200742803125, 2, -0.0466115970157514, DETERMINE
509.457627118644, 81444.7828191168, 285.385323412254, 1.93333333333333, 0.266271802730624, DETERMINE
500.983333333333, 82779.3915838691, 287.714079571836, 1.96666666666667, 0.253499720231255, DETERMINE
513.372881355932, 83453.7558983666, 288.88363729773, 1.93333333333333, 0.263445332776381, DETERMINE
517.881355932203, 84096.8230490018, 289.994522446549, 1.93333333333333, 0.276811960904928, DETERMINE
518.431034482759, 85211.5037593985, 291.910095336558, 1.9, 0.282324269111478, DETERMINE
534.568965517241, 101306.836466165, 318.287348894306, 1.83870967741935, 0.309160805065343, DETERMINE
545.581818181818, 104219.276380154, 322.830104513432, 1.8, 0.34133795031664, DETERMINE
528.732142857143, 95947.8599326599, 309.754515596883, 1.89655172413793, 0.347523837371897, DETERMINE
529.964912280702, 96754.1402597403, 311.053275597188, 1.86666666666667, 0.324410921810871, DETERMINE
547.438596491228, 131113.553246753, 362.096055276432, 1.80645161290323, 0.323799020585322, DETERMINE
544.625, 133129.772390572, 364.869527900827, 1.83333333333333, 0.344430060136896, DETERMINE
556.2, 138335.575471698, 371.934907573487, 1.8, 0.327491410177713, DETERMINE
544.833333333333, 136907.179245283, 370.009701555625, 1.82758620689655, 0.30523440779856, DETERMINE
550.357142857143, 140466.68013468, 374.788847399012, 1.83333333333333, 0.2432222630198, DETERMINE
550.425925925926, 143491.194484761, 378.802315838698, 1.82758620689655, 0.236957685577342, DETERMINE
541.309090909091, 137268.377358491, 370.497472809857, 1.86206896551724, 0.208703083619045, DETERMINE
528.945454545455, 132008.950384347, 363.330359843967, 1.86206896551724, 0.200421083756264, DETERMINE
547.803571428571, 145680.035690236, 381.680541408959, 1.83333333333333, 0.189875215485051, DETERMINE
534.642857142857, 130354.902356902, 361.046953119539, 1.89655172413793, 0.201677323538675, DETERMINE
536.446428571429, 130108.82962963, 360.706015516278, 1.83333333333333, 0.200178509185232, DETERMINE
534.789473684211, 131683.282792208, 362.881913013321, 1.86666666666667, 0.166291131226315, DETERMINE
538.392857142857, 133185.04040404, 364.945256722211, 1.83333333333333, 0.00561710307822076, DETERMINE
532.678571428571, 131060.68013468, 362.023038126968, 1.89655172413793, -0.117115171729454, DETERMINE
537.473684210526, 128841.667532468, 358.945215224368, 1.86666666666667, -0.220186408982889, DETERMINE
546.363636363636, 130849.009084556, 361.730575269158, 1.8, -0.340755810922643, DETERMINE
555.333333333333, 136635.502177068, 369.642397699545, 1.82758620689655, -0.404667996854342, DETERMINE
573.88679245283, 136882.38612368, 369.976196698761, 1.73333333333333, -0.45523125434734, DETERMINE
580.384615384615, 134598.463529412, 366.876632574782, 1.7, -0.648718365602177, DETERMINE
586.596153846154, 134079.530196078, 366.168718210716, 1.7, -0.625618525008781, DETERMINE
597.76, 137237.331632653, 370.455573088938, 1.68965517241379, -0.702533245679504, DETERMINE
594.8, 137135.267006803, 370.317791912302, 1.68965517241379, -0.641161016453192, DETERMINE
604.28, 133012.034013605, 364.708149091305, 1.63333333333333, -0.622647330525724, DETERMINE
622.795918367347, 144077.797429078, 379.575812492153, 1.6, -0.627130496197632, DETERMINE
628.31914893617, 147325.755072464, 383.83037278525, 1.58620689655172, -0.635043242034501, DETERMINE
630.729166666667, 143898.390379278, 379.339413163566, 1.56666666666667, -0.659592866267485, DETERMINE
616.936170212766, 130045.742995169, 360.618556088243, 1.64285714285714, -0.728241593481439, DETERMINE
602.64, 125713.725340136, 354.56131393616, 1.63333333333333, -0.713273207586177, DETERMINE
611.4, 133904.026360544, 365.928990871923, 1.63333333333333, -0.643696163201916, DETERMINE
614.8125, 136140.879740981, 368.972735769163, 1.62068965517241, -0.677895913375768, DETERMINE
581.285714285714, 93163.5633865249, 305.227068567853, 1.71428571428571, -0.582005942895472, DETERMINE
574.807692307692, 90725.9537254903, 301.207492811003, 1.75862068965517, -0.58243780618408, DETERMINE
561.264150943396, 84769.2319004525, 291.151561734524, 1.79310344827586, -0.517813879385609, DETERMINE
566.075471698113, 84999.1357466063, 291.546112556155, 1.73333333333333, -0.529033567568244, DETERMINE
567.769230769231, 80664.1301960784, 284.014313364799, 1.75862068965517, -0.503282403979283, DETERMINE
560.056603773585, 80862.5380844646, 284.36339090056, 1.79310344827586, -0.486889123129053, DETERMINE
557.981132075472, 79290.0131975867, 281.584824160654, 1.79310344827586, -0.491994652979187, DETERMINE
557.851851851852, 77670.4317851959, 278.694154558713, 1.76666666666667, -0.489358675006618, DETERMINE
543.12962962963, 61133.854862119, 247.252613458623, 1.82758620689655, -0.421105536949632, DETERMINE
536.218181818182, 59637.071977638, 244.207026880141, 1.86206896551724, -0.358599426307178, DETERMINE
539.357142857143, 59809.1023569023, 244.55899565729, 1.83333333333333, -0.240690311260069, DETERMINE
557.444444444444, 66091.4216255443, 257.082519097554, 1.76666666666667, -0.232505235236197, DETERMINE
555.62962962963, 65575.179245283, 256.076510530121, 1.76666666666667, -0.194565296524543, DETERMINE
554.727272727273, 64744.1509433962, 254.448719673329, 1.8, -0.170014330290105, DETERMINE
548.092592592593, 64533.3272859216, 254.03410654068, 1.82758620689655, -0.166025583807275, DETERMINE
541.392857142857, 63535.8505050505, 252.063187524578, 1.83333333333333, 0.143653662474346, DETERMINE
532.052631578947, 59262.8698051948, 243.43966358257, 1.86666666666667, 0.290580173690247, DETERMINE
518.421052631579, 59611.2766233766, 244.154206646899, 1.93103448275862, 0.346757224668492, DETERMINE
524.456140350877, 60453.3857142857, 245.872702255223, 1.93103448275862, 0.492665597213637, DETERMINE
524.875, 60547.9515151515, 246.064933534121, 1.89655172413793, 0.457014319142392, DETERMINE
519.245614035088, 57969.9633116883, 240.769523220212, 1.93103448275862, 0.458585970937055, DETERMINE
528.456140350877, 63321.0428571428, 251.636727957472, 1.86666666666667, 0.435024769961323, DETERMINE
531.107142857143, 62728.4801346801, 250.456543405598, 1.89655172413793, 0.413089518489001, DETERMINE
519.25, 51686.6619528619, 227.347007793949, 1.89655172413793, 0.42621888951331, DETERMINE
525.051724137931, 52430.5545112782, 228.977192120259, 1.9, 0.428189326974379, DETERMINE
519.771929824561, 53133.0334415585, 230.506037755106, 1.93103448275862, 0.445083047013939, DETERMINE
515.593220338983, 51818.4996975196, 227.636771409014, 1.93333333333333, 0.450475195035662, DETERMINE
527.508771929825, 53540.6857142857, 231.388603250648, 1.86666666666667, 0.450952717493481, DETERMINE
526.821428571429, 45355.2814814815, 212.967794470153, 1.89655172413793, 0.408080369867367, DETERMINE
517.948275862069, 46219.3201754386, 214.986790699891, 1.9, 0.412101843616312, DETERMINE
529.310344827586, 55839.4949874687, 236.303819240123, 1.9, 0.378939190253681, DETERMINE
538.982142857143, 57710.0255892256, 240.229110619895, 1.83333333333333, 0.385703359256785, DETERMINE
543.163636363636, 58280.5534591195, 241.413656322751, 1.86206896551724, 0.348882015460584, DETERMINE
536.910714285714, 56941.7797979798, 238.624767779834, 1.83333333333333, 0.34216072071743, DETERMINE
543.714285714286, 63229.5777777778, 251.454921959738, 1.83333333333333, 0.317735671970298, DETERMINE
546.709090909091, 63701.3490566038, 252.391261846768, 1.8, 0.30720850943953, DETERMINE
545.290909090909, 63397.034591195, 251.787677599987, 1.86206896551724, 0.302422607709749, DETERMINE
555.814814814815, 67721.4840348331, 260.233518277014, 1.76666666666667, 0.328087163188898, DETERMINE
557.703703703704, 66486.6015965167, 257.849959465804, 1.76666666666667, 0.339133163452073, DETERMINE
553.648148148148, 67897.5870827286, 260.571654411466, 1.82758620689655, 0.347693760516756, DETERMINE
549.722222222222, 68437.1255442671, 261.604903517245, 1.82758620689655, 0.361011446960898, DETERMINE
550.036363636364, 63584.6666666667, 252.160002115059, 1.8, 0.362335042773928, DETERMINE
548.527272727273, 63415.3895877009, 251.824124316359, 1.8, 0.349427564822797, DETERMINE
549.12962962963, 63597.0624092888, 252.184580038687, 1.82758620689655, 0.345408432911869, DETERMINE
561.716981132075, 64452.6858974359, 253.875335346772, 1.79310344827586, 0.354415052105418, DETERMINE
570.134615384615, 63695.6196078431, 252.379911260471, 1.75862068965517, 0.340256494397474, DETERMINE
570.452830188679, 63018.2488687783, 251.03435794484, 1.73333333333333, 0.323514632326124, DETERMINE
572.547169811321, 61769.7024886878, 248.535113190647, 1.73333333333333, 0.334074574260557, DETERMINE
570.846153846154, 62444.8784313726, 249.889732544922, 1.75862068965517, 0.321371525639449, DETERMINE
584.019230769231, 71945.6941176471, 268.226945174505, 1.7, 0.316842565085028, DETERMINE
582.653846153846, 72110.6737254902, 268.534306421899, 1.7, 0.328044323671287, DETERMINE
567.339622641509, 67060.3088235294, 258.960052563189, 1.73333333333333, 0.321865135719286, DETERMINE
571.849056603774, 69707.4660633484, 264.021715135987, 1.73333333333333, 0.328028829399688, DETERMINE
577.75, 72071.4737254902, 268.461307687887, 1.7, 0.309497502398592, DETERMINE
569.269230769231, 70814.8901960784, 266.110672833839, 1.75862068965517, 0.293666490109888, DETERMINE
583.641509433962, 73991.8442684766, 272.014419228975, 1.73333333333333, 0.27139394931903, DETERMINE
590.46, 76960.9217687075, 277.418315488916, 1.68965517241379, 0.271291942197022, DETERMINE
590.823529411765, 75091.1330612245, 274.027613683775, 1.66666666666667, 0.256387872804885, DETERMINE
589.4, 74508.0416666667, 272.961612075154, 1.68965517241379, 0.274134076067112, DETERMINE
595.627450980392, 69307.192244898, 263.262591806922, 1.66666666666667, 0.282503830615564, DETERMINE
593.14, 62775.9387755102, 250.551269754336, 1.68965517241379, 0.310777292350342, DETERMINE
583.254901960784, 60555.8302040816, 246.080942382952, 1.72413793103448, 0.307056931609205, DETERMINE
576.269230769231, 60606.6501960784, 246.18417941874, 1.75862068965517, 0.303272797803593, DETERMINE
602.211538461538, 77663.9796078431, 278.682578586899, 1.64516129032258, 0.303260117973741, DETERMINE
592.82, 70823.0765306123, 266.126053836546, 1.68965517241379, 0.301875916858635, DETERMINE
592.117647058824, 69161.3453061225, 262.985446947398, 1.66666666666667, 0.294596347575922, DETERMINE
599.44, 69452.8078231293, 263.539006264973, 1.68965517241379, 0.292265719525305, DETERMINE
601.84, 71608.3180272109, 267.597305717399, 1.63333333333333, 0.268260886037065, DETERMINE
601.26, 71457.462585034, 267.315286852499, 1.63333333333333, 0.291414760205745, DETERMINE
612.428571428571, 69734.1130319149, 264.072173906898, 1.6, 0.295219798776502, DETERMINE
616.204081632653, 68964.1684397163, 262.610297665031, 1.6, 0.300423287332306, DETERMINE
610.142857142857, 71474.5101950355, 267.347171660812, 1.6551724137931, 0.281709056559922, DETERMINE
605.591836734694, 72993.1046099291, 270.172360928962, 1.6551724137931, 0.306886859316631, DETERMINE
611.42, 70938.3018707483, 266.342452250384, 1.63333333333333, 0.313678822841114, DETERMINE
603.66, 70694.8120748299, 265.884960226843, 1.63333333333333, 0.317987262781271, DETERMINE
601.86, 71094.2083333333, 266.634972074807, 1.63333333333333, 0.325316481238617, DETERMINE
596.72, 71633.6768707483, 267.644683994934, 1.68965517241379, 0.349948043002239, DETERMINE
617.469387755102, 78064.865248227, 279.400904165013, 1.6, 0.33792338744604, DETERMINE
611.34693877551, 78361.1418439717, 279.930601835476, 1.6551724137931, 0.338053885511535, DETERMINE
598.68, 68933.968537415, 262.55279190558, 1.68965517241379, 0.335768557766132, DETERMINE
608.34693877551, 70634.6591312057, 265.771817789633, 1.6551724137931, 0.323085113575481, DETERMINE
623.895833333333, 73052.1443108233, 270.281601872609, 1.62068965517241, 0.326385089377837, DETERMINE
621.645833333333, 70724.9398704903, 265.941609889258, 1.62068965517241, 0.315350821217155, DETERMINE
620.0625, 69905.6725254394, 264.396808841256, 1.62068965517241, 0.318170480051622, DETERMINE
628.666666666667, 68443.2590194264, 261.616626037847, 1.56666666666667, 0.336093569637241, DETERMINE
630.340425531915, 72536.9758454106, 269.326894025477, 1.58620689655172, 0.348319113397085, DETERMINE
629.145833333333, 71067.4717853839, 266.584830373718, 1.56666666666667, 0.343979930710625, DETERMINE
630.36170212766, 73209.0845410628, 270.571773363488, 1.58620689655172, 0.351053260875693, DETERMINE
633.145833333333, 77568.0675300648, 278.510444202843, 1.56666666666667, 0.333294983014301, DETERMINE
632.191489361702, 80893.9289855072, 284.41858059119, 1.58620689655172, 0.327477524857198, DETERMINE
625.8125, 79629.2442183164, 282.186541525843, 1.56666666666667, 0.348230804683139, DETERMINE
631.702127659574, 80062.4289855072, 282.953050850326, 1.58620689655172, 0.344052206239916, DETERMINE
649.217391304348, 82468.597979798, 287.173463223533, 1.55172413793103, 0.344121924523118, DETERMINE
646.608695652174, 84002.4767676768, 289.831807722473, 1.55172413793103, 0.393031006391935, DETERMINE
646.608695652174, 84002.4767676768, 289.831807722473, 1.55172413793103, 0.393031006391935, DETERMINE
656.195652173913, 82053.7676767676, 286.450288316782, 1.5, 0.391158424068156, DETERMINE
650.978723404255, 82912.6048309179, 287.94548933942, 1.53333333333333, 0.399127715735252, DETERMINE
644.893617021277, 79112.2589371981, 281.269015245544, 1.53333333333333, 0.394815340662672, DETERMINE
636.404255319149, 82553.5637681159, 287.321359749177, 1.58620689655172, 0.363301329933411, DETERMINE
632.145833333333, 81621.1156336725, 285.694094502621, 1.56666666666667, 0.374330686499358, DETERMINE
633.541666666667, 80129.1951896392, 283.071007327913, 1.56666666666667, 0.370428318198733, DETERMINE
632.297872340426, 75991.3758454106, 275.665333049716, 1.58620689655172, 0.353681578266206, DETERMINE
652.617021276596, 83210.1608695652, 288.461714737962, 1.53333333333333, 0.333739819020819, DETERMINE
659.244444444444, 84136.644820296, 290.063173843727, 1.51724137931034, 0.303840664597156, DETERMINE
725.711111111111, 255010.957188161, 504.986096034496, 1.375, 0.302250510019209, DETERMINE
737.488372093023, 263712.729384437, 513.529677218792, 1.35483870967742, 0.302009205941821, DETERMINE
759.475, 275775.786774629, 525.143586816624, 1.3, 0.276532186916902, DETERMINE
755.3, 272790.070175439, 522.293088385667, 1.3, 0.271560823928238, DETERMINE
793.675, 307299.604588394, 554.346105414653, 1.25806451612903, 0.272274758406515, DETERMINE
802.394736842105, 320624.465465465, 566.237110639585, 1.23333333333333, 0.269731403333084, DETERMINE
798.342105263158, 321154.90990991, 566.705311347891, 1.23333333333333, 0.254331656042092, DETERMINE
245.360655737705, 7765.77711864407, 88.1236467620585, 4.28571428571429, 0.0673378957012632, GAME
251.446153846154, 9159.85714285714, 95.7071425905984, 4, 0.0702705260796055, GAME
252.388059701493, 8977.70815850816, 94.7507686433633, 4.125, 0.0751396440735664, GAME
253.375, 8700.48249496982, 93.2763769395543, 3.94444444444444, 0.0766291665217733, GAME
258.837837837838, 10899.1008371385, 104.398758791178, 3.84210526315789, 0.0760826073726379, GAME
260.558441558442, 10747.5598245614, 103.670438527873, 3.8, 0.0998294650306885, GAME
265.506329113924, 12215.2256077256, 110.522511768986, 3.9, 0.096994401948581, GAME
267.817073170732, 12750.7595679012, 112.91926127947, 3.85714285714286, 0.0827933147655081, GAME
263.16091954023, 12459.6329685363, 111.62272603971, 3.90909090909091, 0.114201340565554, GAME
